ID,title,content
235442298,民初富貴花🌹3CE 絲絨唇釉 #speak up,"hi～我是斯凱

來跟你們分享一下近期的新歡～
現在才第一次用3CE是不是很落伍😂
但以前就真的沒有被3CE燒到過，連Taupe最紅的那段時間都心如止水

鎮樓圖
https://i.imgur.com/PgBjRXI.jpg

這次的唇形我超滿意😂


外觀
https://i.imgur.com/6vTOjcE.jpg
https://i.imgur.com/oXYgxP1.jpg

包裝是霧面磨砂質感，實體算蠻有質感的，管身顏色依照唇釉顏色變化很貼心，趕時間不怕拿錯
刷頭就滿普的，沒啥好介紹🤣



質地
https://i.imgur.com/BvubEgo.jpg

質地是帶微光澤感的霧面，比較接近霧光的感覺，薄擦才會很消光
會染唇，遮色力高，沾杯程度中等，擦起來滑順不卡不扯嘴唇，均勻程度也很好
但時間久了嘴唇內側顏色會變淡，有點往外側跑的感覺
擦太裡面會沾牙，擦完要記得整理一下嘴唇內側

他在霧面唇釉裡面算是很不乾的質地了，不太會整個收乾陷進唇紋，也不太會起死皮



上唇
https://i.imgur.com/05oJg65.jpg
https://i.imgur.com/KR9BHPH.jpg

顏色是個超美的復古紅梨色，不帶玫調，基底是棕調鐵鏽紅，真的超超超超顯白，帶一點藍調正紅色更多了一些成熟性感的感覺❤️

上唇就是那種富家千金的調調，高冷疏離中帶著自信和明媚，是與生俱來的奪目氣場，不管人生那個階段遇到，都會忍不住想靠近、崇拜的那種人

不只如此，這一色還自帶美肌濾鏡，襯得妝容很乾淨，我整個人看起來的氣色變超好，底妝也很無瑕的感覺

薄擦的話我喜歡暈出漸層感，整個嘴唇變很性感很夢幻，特別撩人，特別讓人想一看再看，這畫法很適合薄唇跟唇形明顯的人，整個嘴唇會變得霧濛濛的超級好看！







很突然的結尾
拜











連假第一天給各位吃點冰淇淋
https://i.imgur.com/12ghEov.jpg

雖然上一篇留言有人po過了
但我還是想再po一次😝
















-但因熱愛，願迎萬難✨"
235445565,穗珍事件相關受害者收到Cube寄來的信,"https://i.imgur.com/gSPEVgB.jpg
-
主旨：[Cube娛樂] 穗珍事件立場傳達
寄件人：公關組
內文：
您好，這裡是Cube娛樂公司。
我們想和您親自見面並進行真誠的交談，這是穗珍的請求。
期待您的答覆。
謝謝。
Cube娛樂公司
-
留言 翻譯cr.韓網評論翻譯站

01. 這信件的內容是什麼...? 一點誠意都沒有

02. 哇，商務郵件是這樣寫的嗎? 而且是寫給外人耶

03. 主旨是怎麼一回事

04. 穗珍現在才想要和受害者見面對話? 終於?

05. 從主旨到內文都超沒有禮貌的╕

06. 不是在《PD手冊》上見就可以了嗎? 現在突然想見面了?

07. 連我寫給教授的信都比這封有禮貌

08. 看來沒有要退團呢╕╕╕╕

09. Cube真的很不會做事╕╕......

10. 確定內容就這麼短嗎? ╕╕╕╕╕╕

11. 如果是我的話，會把這封信也一起交給《PD手冊》

12. 客服人員的回信都比這個有禮貌..

13. 感覺比較像是主人上對下在說因為我想見你，所以你得過來這樣?

14. 我看到這封信的瞬間會直接把它歸類到垃圾信件╕

15. 現在才要有真誠的交談...

https://www.facebook.com/229878154109281/posts/1191548361275584/?extid=0&d=n"
235442717,#分享 浴室裡放什麼？7 個愛用好物分享(˶‾᷄ ⁻̫ ‾᷅˵),"安妞
今天跟大家分享一下我的浴室愛用好物！
希望可以藉此偷偷讓大家也告訴我你們ㄉ心頭好
我就能加進購物車偷偷變水～計畫通ㄟ(✪ω✪)
https://i.imgur.com/llgV6f7.jpg
我是一個很愛亂買而且喜新厭舊（？ㄉ人(´c_`)
平時會在浴室放個4瓶沐浴乳2瓶洗髮精
3罐洗面乳....
總之就是各種品項會放好幾種不同牌子
每天輪流用
我對不起我的錢包(´･_･`)

接下來介紹ㄉ就是從眾多洗浴用品中
脫穎而出的寶貝們啦(*´∀`)~♥

▍卸妝 
巴黎萊雅三合一卸妝潔顏水（清爽型）
https://i.imgur.com/dw2l2vh.jpg
卸到乾淨的時候化妝棉會開始起泡泡
我就知道自己卸乾淨ㄌ！
也不會乾澀緊繃
momo常常有買一送一的活動～很划算(｡◕∀◕｡)


▍潔顏
倩碧 三步驟洗面膠（溫和型）
https://i.imgur.com/rWwdciD.jpg
他真的很優秀～非常溫和但不會洗不乾淨
不會洗掉過多的油脂
不刺激不乾澀不緊繃～
（我的膚況比較敏感、混合偏乾）

前陣子返鄉用了別牌的洗面乳
洗淨力太強
把臉上的油都洗掉了
反而導致過度出油（我真ㄉ一度懷疑自己回到青春期）
皮膚敏感長了好多小粉刺｡ﾟヽ(ﾟ´Д`)ﾉﾟ｡

之後用回這罐就慢慢恢復正常～
以專櫃價格來說價格蠻合理ㄉ！


▍去角質
IPSA 泥狀角質按摩霜
https://i.imgur.com/yRB8ez2.jpg
他是可以乾濕兩用ㄉ
我一個禮拜會用一次～
他真的對我來說完全不會刺激
不會發紅或刺痛
（品木的所有清潔面膜對我來說都很刺激
契爾氏白泥更不用說了）

先在臉上輕輕搓揉之後放著厚敷一下
沖掉後臉會變得超級嫩！！！
可以嫩到隔天上妝(๑´ڡ`๑)


▍洗髮精
OGX 角蛋白洗髮精
https://i.imgur.com/LFysh1D.jpg
我的髮質跟頭皮也是偏乾
這款洗髮精蠻滋潤ㄉ
不會讓頭髮粗糙沒光澤
味道也很好聞，有點像燻過的木頭也像莓果
之前屈臣氏有在賣
後來在台灣怎麼找都沒有ㄌ....
到新馬ㄉ時候看到萬寧有在賣
直接扛了好幾瓶回來！！！(灬ºωº灬)


▍護髮
澳寶一分鐘焗油 深層修護
https://i.imgur.com/NCD4rsQ.jpg
這就不用多說啦～就是一個俗擱大碗
味道也好好聞～
我一次都擠一大坨不心疼(๑¯∀¯๑)


▍私密處清潔
Relove 私密處清潔凝膠
https://i.imgur.com/afOhPLs.jpg
味道很好聞！！！超好聞～
不是濃郁的味道
是淡淡的香味
有一點點涼但不會刺激(´,,•ω•,,)♡
缺點是有點貴
之前用過施巴的味道我比較不喜歡


▍沐浴乳
多芬白桃白茶沐浴乳🍑
https://i.imgur.com/PHkjlcj.jpg
聽起來就很好喝(♡˙︶˙♡)
味道也是深得我心
沒有廉價味
但香氣蠻不持久的
寶雅賣259的樣子
pchome大概159而已ㄟ！！！


感謝大家ㄉ收看
我的浴室現在真的只有放這幾樣，真的！
沒有亂買亂囤ㄌ啦 ,,Ծ‸Ծ,,"
235442199,近期的六套穿搭🌹,"哈溜大家～我是郭郭☺️
上次意外把文章刪掉了🥲
所以有觀看過的請見諒
還有我有多加一套穿搭 嘿

開始吧

第一套

白西外｜杏色高領｜一片裙｜襪靴

https://i.imgur.com/R3y2CiX.jpg

https://i.imgur.com/kRMT0T2.jpg


第二套

針織開衫毛衣｜磚紅高領｜黑色牛仔褲｜襪靴

https://i.imgur.com/QnQP5Vt.jpg


第三套

咖色高領｜豹紋吊帶｜vans
（這種雖然常見，但很舒適🤣）

https://i.imgur.com/sy0dZm4.jpg

近看一張吊帶裙

https://i.imgur.com/7GUBcsd.jpg

第四套

黑色高領｜咖色毛衣格菱背心｜黑色落地褲｜vans

(這套原諒我沒有好好拍它全身😅）
https://i.imgur.com/UZHBzev.jpg

呃⋯ 全身的部分🤣

https://i.imgur.com/706qiKs.jpg

第五套

白色高領｜白色吊帶裙｜杏色針織背心｜襪靴

https://i.imgur.com/wLtZCx9.jpg

第六套

條紋針織開衫｜大地色牛仔褲｜襪靴

https://i.imgur.com/24wuw55.jpg

近看一張上衣照～～

https://i.imgur.com/jrS4nzv.jpg

好哩～都介紹完了
這次我有點小懶惰！原諒我😣
希望大家會喜歡！不要噴的太兇🥰


謝謝觀看～～～🤍"
235445293,有人也是眼尾凹陷的嗎,"不知道有沒有人是這樣的眼睛 眼尾很凹陷暗沉
小時候常被説有畫眼妝 
長大後眼妝很難畫 顏色上不去的感覺
這種眼型怎麼救....
https://i.imgur.com/hJmZa2S.jpg"
235441697,千萬不要去這間買水果！！,"本來心情好好的要來吃昨天買的草莓
在水果攤有檢查過
結果我剛剛要洗來吃...
這是怎樣啊

一開始打開每一顆都有黑黑微爛的樣子
本來想說沒關係
我吃到第三顆整個是酸的
一個發酵的味道
不是草莓的酸
全部都拿出來看 結果底層的這樣子？！
很嚴重的發霉
然後幾乎半顆都黑的
https://i.imgur.com/GSC1mWb.jpg
https://i.imgur.com/5pwBLV0.jpg
https://i.imgur.com/mHpqS93.jpg

附上我真的是昨天買的的證據！！
昨天停車在對面收到的繳費單(有日期
https://i.imgur.com/EBKoqwJ.jpg

明曜百貨的附近
就這攤了
八成是長期擺攤的
康祥藥局的正對面
https://i.imgur.com/GjsZWUW.jpg

是一個老先生在賣的
https://i.imgur.com/swLbx57.jpg
昨天一直在那裡講草莓一盒$200
因為要收攤了 所以賣$150
賣一賣要回家
結果我買完他還是坐在那裡😑

我有看到別的一盒有點黑黑的了
昨天再攤子上檢查了很久
沒想到是把爛的都放裡面！！

然後我有注意到他們的釋迦
超級黑 我還沒看過黑的釋迦
我不吃釋迦 所以不知道黑到底是好還是不好
https://i.imgur.com/ecOqq1q.jpg

這是原本上層的
真的都看得出來有問題
還有兩顆有洞！！
https://i.imgur.com/2pcgHF7.jpg

想問一下大家我可以怎麼處理😭"
235443128,你又不是我的男朋友,"如題
我喜歡的女生今天突然發了一篇前任想挽回她的限時
而我在好奇心驅使之下去問了他那是誰（他知道我喜歡他）
結果被她回：你又不是我男朋友，不能養成你管我的習慣
這是什麼意思呢？？(ಥ_ಥ)


更
但是我跟她的互動感覺蠻親密的
很多很隱私的事情都會讓我知道
別人跟她告白也都會跟我說


本篇不希望上任何版面
請勿轉載謝謝"
235442068,SEVENTEEN珉奎校園霸凌爭議整理 #持更,"一更 2/28官方公告 
https://weverseapi.weverse.io/static/shares/communities/4/notices/904
https://i.imgur.com/u2Di7MI.jpg
【翻譯來源】：https://www.ptt.cc/bbs/KoreaStar/M.1614492052.A.EB6.html
—————————————————————
2/22第一篇校園霸凌文(原文已刪)
【豆瓣全文翻譯】：https://www.douban.com/group/topic/212301714/?dt_dapp=1
——小學及國中時對同學言語霸凌，甚至會站在3、4公尺外朝受害者的臉丟可樂瓶


同天公司發表立場否認校園霸凌，並指出國三當練習生是錯誤訊息
粉絲也自主澄清畢業紀念冊不符、附圖來自珉奎出道前公開fb等資訊
http://www.sportsworldi.com/newsView/20210222507439
https://theqoo.net/square/1858088695


2/25 新校暴受害者發文(附自證、診斷書)
韓網原文：https://m.pann.nate.com/talk/358046247?continueFlag=af114d4414937a593d19d834dfcfda83
——該爆料者因在學校被欺負患上憂鬱症及焦慮症，當時與爆料者國中同補習班的珉奎會跟其他男同學起鬨開黃色笑話並言語暴力，爆料者也記得他曾在休息時間喊著「竟然在策劃陰謀」然後在黑板上畫各種毛的樣子
(這邊補個圖怕有人看不懂，感謝 B34補充)
https://i.imgur.com/DbG07Qg.jpg



2/26 新校暴受害者發文(附畢業紀念冊)
韓網原文：https://www.instiz.net/name_enter/77424366?frompc=1
——圍觀別人挨打並在後面開心得罵，20人左右成群結隊玩，國三開始形象管理，爆料者因為那件事情在吃精神病藥物，希望他也能得到懲罰


2/26 新校暴受害者發文(附自證)
韓網原文： https://m.pann.nate.com/talk/358056191
隨後有多人爆料(部分附自證，部分無)： https://theqoo.net/square/1864057308

——統整出以下內容：
兩個受害者一個目擊者，受害者中有一個是自閉症患者
對受害人B(男)：與小混混一起去B的班級，小混混抓了B的胸部並說「你要是女生，這樣做就會讓胸部變大」，珉奎在旁邊笑並且也抓了B的胸部
對自閉症患者C：朝C的臉上扔垃圾，強迫吃糖果紙，會故意拍C的桌子嚇他

【2/25、2/26豆瓣全文翻譯】：https://www.douban.com/group/topic/213098707/
【豆瓣時間線整理】：https://www.douban.com/group/topic/213037816/?dt_dapp=1

對於2/25及2/26的新爆料，所屬公司PLEDIS目前暫無回應"
235443206,學妹彎彎的前科行為列舉 大家幫我評評理！,"大家好
連假前被學妹用抱抱爆擊的我心情已經平復許多
也已經狠下心來洗了澡
這兩天和學妹也有持續聊天
決定向大家揭發她偏彎的惡行惡狀（？）
免得大家都覺得我小腦太發達太易暈！
突然發現排版很糟糕⋯我我我如果有下次會更注意！

以下事蹟列舉：
1. 很喜歡從背後來！有的時候在系館的走廊和別人聊天，學妹看到我都會從後面跑過來拍我、抱我，等我轉頭看她燦笑完之後跑走，甚至有一天直接跳到我背上！我那個時候還在跟朋友聊天（是共通朋友），又是因為害羞緊張，乾脆跳了一下用手往後接住她，就背著她聊了一會兒，我猜那個時候她很很傻眼吧⋯幹嘛不放他下來⋯啊！啊我就緊張啊😓

2. 很喜歡幫我整理儀容！我承認我是少根筋的人，有的時候因為趕著上課襯衫的領子有的時候沒翻好，袖口的扣子沒扣好，瀏海有的時候翹起來什麼的都沒發現就趕快衝衝衝去上課。而且通常這些日子都會在校園無意中遇到學妹，她總是在遠方看到我就跑跑跳跳的（自帶光芒）跑來我身邊，先唸個幾句「哎唷今天怎麼又這樣亂七八糟呀」有一次還小小聲的說了我好可愛😳😳😳，然後墊起腳尖（我比他矮了一些些）幫我整理領子、扣紐扣、撥瀏海什麼的⋯當然也有的時候只是把我的頭撥亂說好像小男生就跑走了，我？？？把我預備的心動還來😭

3. 非常喜歡skinship！就像前面說的，很喜歡抱抱什麼的，最近越來越常鎖定我的手了！我知道平常女生的好朋友也會牽牽手勾勾手什麼的，我和其他女生朋友也會這樣子，但學妹給我的感覺就不一樣！她齁，有一次說要來我租屋處看鬼片，為了禮貌我一開始還跟他保持距離，雖然蓋同一個小被被，但還是有隔大概可以再坐半個人的距離。還在播片頭的時候就叫我不要那麼遠，我一開始禮貌性的靠近一些，她卻直接一把抓住我的手臂，把她的小頭（香香的）靠在我的肩膀上，恐怖的時候甚至會躲到我的懷裡。我們那一次看的宿怨，我到現在只知道裡面妹妹的頭斷掉，其他都不記得了啦！有一個學妹的頭靠在我的肩膀上，我整部電影比裡面的主角還要緊張害怕⋯但其實還是蠻開心的哈哈哈哈

4. 愛來租屋處找我！經過那一次看電影，她時不時的都會來我租屋處找我，可能是找我吃飯或者只是來我房間玩電腦遊戲。又有一次，我記得那天很晚了大概12點多，學妹突然打給我問我在不在家，她說她肚子好餓，想要來我家附近的鹹酥雞店買宵夜，問我有沒有空，要不要一起吃。我當然說好，開心的馬上就跑到樓下等她，當然她在20分鐘後才帶著淡妝出現，其實我覺得她化不化妝都很好看，又一雙大長腿的，穿個短褲出門就很完美了😭但是那天她的淡妝讓我覺得特別漂亮，啊！離題了啦！她就點了一些付完錢，回頭一副無辜的問我：「這附近有地方可以坐著吃嗎？想跟你聊天，最近準備考試壓力好大⋯」我想了一想，就提議了在5分鐘路程的便利商店吃。結果到了那邊，竟然給我史無前例的滿座！？好像大家都很有默契的一個人來，坐滿了所有的桌子⋯這個時候看到學妹失望的表情，我竟然也瘋了一樣的邀請她來我家吃，她聽完就掛上了好大的微笑，「可以買飲料給我喝嗎☺️☺️？」好啊，當然好！來到我房間，開始聊天吃宵夜，一開始都很正常，除了沒看過咀嚼雞胗也能這麼可愛的人類，就這樣到了2點多。她抱怨著課業壓力和一些社團活動遇到的事情，感覺得出來她的眼皮已經很重，我就勸她時間不早了，我陪他回去學校宿舍什麼的，她都回我「我還不想走嘛！不要趕我走」我也不好意思一直催她，但那個時候又感覺主動邀約過夜不太好，現在想起來其實一般朋友留宿感覺其實還好對不對，怎麼感覺這篇文變成我的認罪文😭後來就在我出去外面走廊裝水的時候，回來看見她躺在我床上睡著了（原本就她坐在床上，我坐在椅子上）我一個心軟還幫她蓋了被子，收了收垃圾，沒有叫她起來。但是！大家還記得我說她有化妝嗎，我超級擔心這張漂亮的臉蛋爛掉，還幫她在床上卸了妝（現在想起來是不是很沒禮貌⋯搞不好他不想要我幫忙？）話說回來，她睡得可真香耶，在沒認識多久的朋友家裡就這樣睡著，不會危險嗎！我看著她長長的睫毛，挺挺的鼻子，小小的嘴巴，還有剛被我卸妝完光滑的肌膚（一直強調），我決定我要睡巧拼了！我不行就這樣上床跟她睡。我記得我枕著書包，拿了多的浴巾蓋著睡，不是因為巧拼太硬睡不著，而是我聽著學妹熟睡的呼吸聲，心裡一直想東想西的完全靜不下來😭隔天早上她比我訂的6.鬧鐘還早起（我怕他有課要回去整理），她搖醒我「你怎麼沒有叫我起床！」「你怎麼睡這裡！」「你怎麼沒有跟我一起睡床上！」「你這樣會感冒啦！怎麼不跟我說⋯」類似這樣問了好多問題，我迷迷糊糊的也不知道怎麼回答就先起床了。我洗漱完，去幫她買了牙刷，她很開心的刷完牙把牙刷留在了我家，她因為真的要上課就趕快回去了。送她出門我回到房間，看著沒整理的床上學妹的印子還有浴室的牙刷，覺得好好笑也好開心，難道這就是戀愛の滋味！

5. 她最近說之後想跟我一起住！這邊附上當時的聊天記錄，
https://i.imgur.com/miMXPZV.jpg
大家可以看到截圖的一開始就是一句「我好想你」爆擊，害怕如我直接略過哈哈哈哈。另外因為之前口頭聊天的時候因為興趣相投，就有聊到自己理想的家差不多就是一間娛樂的房間，我的話想要放PS5什麼的，她的想要超大投影螢幕或牆壁可以看電影，然後另一間就是很大的床和窗戶什麼的，前面也有聊到自己喜歡的床，所以不是同床睡的概念啦！不然我早就暈了，不可能這麼鎮定！我超喜歡熬夜，所以就問他我可不可以有自己的房間，不想吵到她什麼的，然後她就有了以上反應，🙂🙂🙂🙂🙂🙂🙂🙂🙂笑得我心裡發寒⋯

我現在想到的大概是這些，還請大家多多指教😭我的大學最精彩的部分可能就是學妹了😭不想要搞砸啦"
235441102,四款光澤粉底分享🥰,"嗨~我來了
身為混合肌的我，只有冬天時敢用光澤粉底，但是偏偏冬天的我兩頰乾燥容易卡粉脫皮..
簡單分享一下，這次冬天用的光澤粉底吧~
1.蘭蔻 超激光精華水粉底
2.Suqqu 晶采豔澤粉霜 
3.雅詩蘭黛 粉保濕粉底精華
4.植村秀 無極限光澤水粉底

用圖片來附上簡短的個人心得給大家參考~
https://i.imgur.com/mmbXOIE.jpg
https://i.imgur.com/OmhAnOd.jpg
https://i.imgur.com/k9NSQuC.jpg
https://i.imgur.com/HixrVMK.jpg
https://i.imgur.com/0HPfHl3.jpg"
235442168,終於等到這集了！,"https://youtu.be/wWbeKaYGvRs
等好久了
究竟清大人社vs台大醫
誰會勝利呢？
給九面一個respect！"
235442768,大眾占卜，未來三個月我的感情發展狀態？,"🌹前言：
發大眾占卜一段時間了，其實留言我大部分都會看，能跟你的能量對應到我也很開心。
能幫助別人解決困惑和問題一直是我占卜的初衷。
然而每次的文章我也一定會看到有人說，選項結果都是一樣呀⋯⋯類似這種的留言，這次我針對這些留言給一個回覆，解決看大眾占卜者的疑慮。
我的占卜從一開始強調的就是實抽，每個選項我都會用完整卡牌重新洗牌再抽，我並不會設定每一次的占卜選項結果一定有好的跟不好的。因為我希望是能量使你們對應到屬於自己的卡牌。
而不是僥倖的想要有抽到好選項的想法。
如果有認真看我的文字解說，你會發現即使結果一樣但是內容是不一樣的，例如喜歡，有程度上的喜歡，普通、很、非常。結果都是在一起，但是有分目的性，單純性⋯⋯等。
⚠️因為只要卡牌不一樣，組合起來就不會有一樣的答案！

🌹 大眾占卜，未來三個月我的感情發展狀態？
默念我是誰，和問題三次，確定好後選擇一張最有感的牌🧚‍♀️
https://i.imgur.com/1HSGHa1.jpg
｜
｜
｜
｜
｜
｜
｜
｜
｜
｜
未來三個月的感情發展狀態？
♦️3 
https://i.imgur.com/EsNUstk.jpg
幸運草 蛇 山
單身的朋友：未來三個月你們會有機會遇到心儀的對象談一段感情，這個對象有機率是你曾經的舊識。一開始在關係中你會很開心，然而一段時間後，對方就會露出本性，會開始隱瞞你一些事情，使你們之間的關係產生隔閡，逐漸冷淡僵持。
有對象的人：
你們之間是不是已經存在彼此不夠坦誠的問題。一方對於另一方也已經開始產生懷疑，覺得有時候，對方並沒有把真實情況說出來或是欺騙了些什麼，這些情況會使得你們之間關係越來越疏遠僵化。建議可以找個彼此都冷靜可以好好談一談的時間，解決彼此疑慮。

♦️k
https://i.imgur.com/HBAWZJP.jpg
十字架 鳥 船 百合
單身的朋友：一部分人剛經歷了一個痛苦難受的感情，曖昧或是分手離開一個人。並且上一段感情讓你害怕談感情這件事。
未來三個月你是有機會遇到對象，這個人個性比較成熟或是年紀比你還大，他會以帶你一起出去玩，一起去旅行為你們之間增加相處還有讓彼此感情增溫。
有對象的人：
其實這段感情對你來說已經遇到困難或是一種負擔，有時讓你不知道怎麼解決，雖然偶爾你們還是很合，但是隱約就是有問題存在，好的時候很好，不好的時候很糟。建議可以規劃雙方都可以配合的小旅行，以及適時解決問題，看自身有沒有可以做轉變，使關係有好的變化。

♦️8
https://i.imgur.com/6qgrwbW.jpg
百合 太陽 小孩
單身的朋友：選到這組的朋友，一部分人已經單身一段時間，個性偏成熟。
未來三個月有機會遇到對象，這個人會讓你覺得自己很有魅力，而且也會很懂的讓你開心，你們之間會順其自然一步一步的往前達到彼此的平衡。
有對象的人：你們的關係會朝著穩定長期發展來經營，對彼此感覺都保有戀愛感，不需要把你們的感情關係想的複雜，聽心的聲音，就會知道怎麼走下去，你也會感到很幸福。

♣️9
https://i.imgur.com/35orJgp.jpg
魚 山 房子
單身的朋友：
未來你有機會遇到一個很聊得來處得來的人，但是你們只會處於朋友階段，對於更進一步，雙方無法達成共識，會使得你們之間產生問題。
有對象的人：
未來三個月你們很可能會因為錢財上的問題發生不愉快，使關係僵持不下，即使表面上你們還是在一起，但其實你們知道關係已經有問題存在。"
235443889,男友多了一個女朋友,"以下為實際案例：

1.跟我約好了時間 卻可以因為媽媽叫他做什麼事而遲到或是毀約
他快要生日的時候 我提前很多天跟他說 你生日當天要留給我喔 我要幫你慶生 到了前幾天他告訴我他要陪媽媽吃完中餐才跟我過 我也答應了 結果真正到了的時候已經晚餐時間了⋯ 我等他等了一個下午 只是因為他們去了太遠的地方 回來塞車 直接毀掉生日計劃
或是我們明明約好一個時間要見面 也可以因為媽媽叫他做什麼事情而遲到

2.每個禮拜都要回家陪媽媽吃飯
不管是颳風下雨都堅持要回家 就算我在家餓肚子等他也一定先跟媽媽吃飯再來找我 除非他媽有事 不然我都是第二順位

3.看到新奇的事物都不會跟我分享 但會傳給媽媽
他跟我在一起的 大部分時間都是我在講話 我也問過他為什麼都不想跟我分享他的生活 他說因為他覺得他的生活很無聊 沒有什麼值得告訴我 但每次我們走在路上看到什麼很漂亮 什麼很特別 他都會拍照傳給他媽媽看 我們一起出去玩 到了什麼景點也會拍照傳給他媽看 說下次再帶他來

其實一直以來我都覺得自己是個很有長輩緣的人
所以跟男友在一起一段時間後 我也會開始提出可以跟他家人吃個飯 認識一下
至少讓他家人可以知道他是在跟怎樣的女生交往
但他的家人好像都不太願意認識我
因為他們覺得沒有必要 
我們也不是論及婚嫁的關係
所以每當我提出來的時候 男友總是會說 以後再說
就算走在路上遇到他爸爸媽媽 男友也不會介紹我給他們認識
我跟他的家庭算完全不同
從小時候我爸媽離婚
我跟著爸爸換了三個媽媽
最後變成自己一個人生活
我一直都不在他們的規劃裡頭
可能一年才會見一次面
相較於男友幸福的家庭 我其實也很自卑 
也不知道會不會因為這樣他們家就沒有辦法接受我
所以我很努力想要證明給他們看 就算家庭有殘缺 
我也很努力的自己一個人過得很好
但他們不願意認識我 我也不知道從何證明
每次聽到他跟我說 不能陪你喔 因為要回家陪媽媽
其實我心裡都很失落
我並不覺得男友是媽寶 因為那些事情都是他自願去做的
更準確來說 他應該比較像媽控吧⋯⋯

除了這點 他在其他方面都很完美 也很照顧我
我也很愛他 
不想錯過這段緣分 但又過不了媽媽那關
實在是不知道怎麼調適心情
所以上來問問大家的意見😢"
